Julian Date,Snow Depth (m),Air Temp (°C),Ground temp (°C),Wind velocity (m/s),hflux1_W_m2,hflux2_W_m2
399.375,,-25.0554,-0.126984,0,2.3192,1.76583
399.417,,-24.5176,-0.131683,0,2.3192,1.76583
399.458,,-22.9801,-0.131683,0,1.53424,1.76583
399.5,,-21.0611,-0.131683,0,2.3192,1.76583
399.542,,-18.1683,-0.126984,0,2.3192,1.74371
399.583,1.149,-16.089,-0.126984,0,2.28352,1.76483
399.625,1.193,-15.6076,-0.131683,0,1.9624,1.75578
399.667,1.198,-14.7532,-0.126984,0,2.3192,1.74371
399.708,1.202,-15.0804,-0.126984,0,2.3192,1.75377
399.75,1.197,-16.5577,-0.131683,0,1.92672,1.74472
399.792,1.196,-15.9042,-0.131683,0,1.92672,1.76583
399.833,1.194,-14.9339,-0.131683,0,1.92672,1.74371
399.875,1.196,-14.1658,-0.131683,0,2.3192,1.76583
399.917,1.204,-13.5232,-0.126984,0,1.92672,1.75477
399.958,1.202,-13.2739,-0.131683,0,1.92672,1.75477
400,1.188,-13.5408,-0.131683,0,1.92672,1.74371
400.042,,-12.7464,-0.131683,0,2.3192,1.76583
400.083,1.198,-12.9118,-0.131683,0,2.28352,1.75477
400.125,,-13.3097,-0.159851,0,1.9624,1.75477
400.167,,-13.6641,-0.126984,0,1.92672,1.74371
400.208,,-14.1316,-0.126984,0,1.92672,1.75477
400.25,,-14.2169,-0.159851,0,1.92672,1.76583
400.292,,-14.5205,-0.126984,0,2.3192,1.76583
400.333,,-15.274,-0.159851,0,2.3192,1.7769
400.375,,-15.9506,-0.126984,0,2.3192,1.7769
400.417,,-14.9666,-0.159851,0,2.3192,1.7769
400.458,,-13.5585,-0.131683,0,2.3192,1.7769
400.5,,-11.5251,-0.159851,0,2.3192,1.79902
400.542,,-9.28128,-0.131683,0,2.3192,1.79801
400.583,,-10.718,-0.131683,0,2.71168,1.79801
400.625,,-9.10199,-0.159851,0,2.3192,1.79801
400.667,,-8.69217,-0.131683,0,2.3192,1.82014
400.708,,-8.92099,-0.131683,0,1.92672,1.82014
400.75,1.196,-9.65656,-0.126984,0,1.92672,1.82014
400.792,1.198,-10.1098,-0.126984,0,2.3192,1.8312
400.833,1.19,-10.1524,-0.126984,0,2.3192,1.8312
400.875,1.144,-11.2466,-0.159851,0,2.3192,1.8312
400.917,,-11.3266,-0.126984,0,2.3192,1.8312
400.958,,-11.3066,-0.159851,0,1.92672,1.82014
401,,-11.6234,-0.126984,0,2.3192,1.8312
401.042,,-12.1269,-0.126984,0,2.3192,1.8312
401.083,,-12.4861,-0.126984,0,2.3192,1.82014
401.125,,-12.8017,-0.126984,0,2.3192,1.82014
401.167,,-13.238,-0.159851,0,2.3192,1.8312
401.208,,-13.4345,-0.155182,0,2.3192,1.8312
401.25,,-13.4523,-0.159851,0,2.3192,1.8312
401.292,,-13.5408,-0.159851,0,2.28352,1.83019
401.333,,-13.5055,-0.159851,0,1.9624,1.82114
401.375,,-13.3455,-0.155182,0,2.3192,1.8312
401.417,,-12.1269,-0.126984,0,2.3192,1.82014
401.458,1.199,-10.9231,-0.155182,0,2.3192,1.82014
401.5,,-10.5522,-0.155182,0,1.92672,1.8312
401.542,,-9.85217,-0.155182,0,1.92672,1.82014
401.583,,-10.0671,-0.155182,0,2.3192,1.83019
401.625,,-10.5522,-0.155182,0,2.3192,1.79902
401.667,,-10.364,-0.183319,0,1.92672,1.8312
401.708,,-9.7872,-0.159851,0,2.3192,1.8312
401.75,1.175,-9.59085,-0.159851,0,2.3192,1.8312
401.792,,-9.21423,-0.159851,0,2.3192,1.8312
401.833,,-9.07947,-0.155182,0,2.3192,1.8312
401.875,1.2,-9.07947,-0.155182,0,2.3192,1.84226
401.917,1.217,-9.03433,-0.155182,0,2.3192,1.82014
401.958,,-9.63467,-0.155182,0,2.3192,1.84226
402,,-10.9639,-0.155182,0,2.3192,1.82014
402.042,,-12.1841,-0.188049,0,2.3192,1.84226
402.083,,-12.8752,-0.155182,0,2.3192,1.85232
402.125,,-13.5408,-0.155182,0,2.71168,1.85332
402.167,,-13.1299,-0.155182,0,2.3192,1.86237
402.208,,-12.5236,-0.155182,0,1.92672,1.85232
402.25,,-11.9542,-0.188049,0,2.3192,1.85332
402.292,1.204,-11.3465,-0.155182,0,2.3192,1.87444
402.333,,-11.1058,-0.159851,0,2.3192,1.8855
402.375,,-11.2065,-0.155182,0,2.3192,1.8855
402.417,,-11.1058,-0.155182,0,2.676,1.88449
402.458,,-10.8413,-0.155182,0,1.9624,1.8855
402.5,,-9.7002,-0.155182,0,2.3192,1.86338
402.542,1.246,-9.80887,-0.155182,0,2.3192,1.88651
402.583,1.239,-9.01169,-0.155182,0,2.3192,1.87444
402.625,1.225,-9.19183,-0.155182,0,2.3192,1.8855
402.667,1.217,-10.1524,-0.155182,0,2.3192,1.8855
402.708,1.219,-10.2373,-0.188049,0,2.71168,1.8855
402.75,1.223,-11.2466,-0.155182,0,2.3192,1.89656
402.792,1.242,-12.6724,-0.155182,0,2.71168,1.87343
402.833,1.241,-14.1658,-0.155182,0,2.3192,1.87544
402.875,1.243,-14.7532,-0.155182,0,2.3192,1.89656
402.917,1.241,-14.852,-0.183319,0,2.3192,1.89656
402.958,1.243,-15.6076,-0.188049,0,2.3192,1.89656
403,1.243,-16.498,-0.155182,0,2.3192,1.89656
403.042,1.242,-17.7827,-0.155182,0,2.3192,1.89656
403.083,1.239,-18.8888,-0.155182,0,2.3192,1.90762
403.125,1.239,-19.2638,-0.188049,0,2.3192,1.89656
403.167,1.238,-18.3444,-0.159851,0,2.3192,1.89556
403.208,1.238,-18.4654,-0.155182,0,2.3192,1.87444
403.25,1.24,-17.502,-0.159851,0,1.92672,1.87544
403.292,1.239,-16.6173,-0.159851,0,2.3192,1.89656
403.333,1.24,-16.1043,-0.155182,0,2.3192,1.8855
403.375,1.242,-15.0966,-0.159851,0,2.3192,1.89656
403.417,1.24,-14.403,-0.188049,0,2.3192,1.89656
403.458,1.245,-14.3693,-0.159851,0,2.3192,1.89656
403.5,1.244,-14.2509,-0.159851,0,1.92672,1.8855
403.542,1.243,-14.5038,-0.155182,0,2.3192,1.89656
403.583,1.246,-15.8111,-0.159851,0,2.3192,1.89656
403.625,1.246,-17.1736,-0.159851,0,2.3192,1.89656
403.667,1.247,-18.4654,-0.159851,0,2.3192,1.89656
403.708,1.243,-19.9782,-0.159851,0,2.3192,1.90762
403.75,1.24,-21.673,-0.159851,0,2.71168,1.89556
403.792,1.239,-22.8455,-0.159851,0,2.3192,1.88651
403.833,1.236,-23.884,-0.159851,0,2.3192,1.89656
403.875,1.198,-24.5458,-0.216156,0,2.3192,1.89656
403.917,1.199,-25.3,-0.159851,0,2.3192,1.8855
403.958,1.195,-26.0219,-0.159851,0,2.3192,1.8855
404,1.191,-26.4725,-0.159851,0,2.3192,1.89656
404.042,1.187,-26.7634,-0.159851,0,2.3192,1.89656
404.083,1.184,-26.9927,-0.159851,0,2.28352,1.89556
404.125,1.187,-27.1464,-0.159851,0,1.9624,1.87444
404.167,1.191,-27.0495,-0.159851,0,2.3192,1.88651
404.208,1.197,-26.4725,-0.159851,0,2.3192,1.8855
404.25,1.208,-24.5835,-0.159851,0,2.3192,1.88449
404.292,1.211,-22.8143,-0.159851,0,1.17744,1.86438
404.333,1.213,-21.5949,-0.192719,0,2.3192,1.87343
404.375,1.212,-21.8061,-0.188049,0,2.3192,1.86338
404.417,1.215,-21.9601,-0.159851,0,2.3192,1.87544
404.458,1.213,-21.2104,-0.159851,0,1.92672,1.86237
404.5,1.213,-20.4506,-0.159851,0,2.3192,1.8312
404.542,1.211,-19.5304,-0.159851,0,1.53424,1.84226
404.583,1.216,-18.7312,-0.188049,0,1.49856,1.84226
404.625,1.213,-18.4117,-0.188049,0,1.56992,1.82014
404.667,1.212,-18.5589,-0.159851,0,2.3192,1.85332
404.708,1.212,-19.2766,-0.188049,0,2.28352,1.82014
404.75,1.211,-20.4625,-0.159851,0,1.56992,1.84226
404.792,1.209,-21.2561,-0.159851,0,1.92672,1.8312
404.833,1.208,-21.6619,-0.159851,0,2.3192,1.8312
404.875,1.206,-22.1668,-0.159851,0,2.3192,1.8322
404.917,1.205,-22.4564,-0.159851,0,1.92672,1.85131
404.958,1.204,-22.4352,-0.188049,0,1.53424,1.85332
405,1.202,-22.5836,-0.188049,0,1.49856,1.83019
405.042,1.202,-22.4138,-0.188049,0,1.9624,1.8322
405.083,1.201,-21.9491,-0.159851,0,1.92672,1.82014
405.125,1.205,-21.7064,-0.188049,0,2.3192,1.82014
405.167,1.203,-21.4602,-0.188049,0,2.3192,1.8312
405.208,1.203,-21.5613,-0.159851,0,2.3192,1.82014
405.25,1.204,-21.6396,-0.188049,0,1.17744,1.80907
405.292,1.204,-22.0583,-0.188049,0,1.89104,1.8312
405.333,1.205,-22.1343,-0.188049,0,1.56992,1.83019
405.375,1.204,-22.0909,-0.188049,0,1.53424,1.81008
405.417,1.203,-21.9491,-0.188049,0,1.53424,1.80907
405.458,1.205,-20.7586,-0.188049,0,1.49856,1.82014
405.5,1.206,-19.1354,-0.188049,0,0.82064,1.84226
405.542,1.207,-18.0864,-0.188049,0,1.92672,1.80807
405.583,1.21,-17.4879,-0.188049,0,2.3192,1.79902
405.625,1.207,-16.6767,-0.188049,0,1.92672,1.84226
405.667,1.2,-16.7949,-0.188049,0,1.92672,1.82014
405.708,1.21,-17.502,-0.188049,0,1.92672,1.81008
405.75,1.213,-18.8364,-0.159851,0,0.74928,1.83019
405.792,1.207,-20.0884,-0.188049,0,0.42816,1.85332
405.833,1.21,-20.7703,-0.188049,0,2.28352,1.8312
405.875,1.213,-21.2789,-0.188049,0,1.9624,1.8312
405.917,1.215,-21.8502,-0.159851,0,2.3192,1.8322
405.958,1.215,-22.3497,-0.188049,0,0.78496,1.87343
406,1.218,-22.6152,-0.188049,0,2.3192,1.84226
406.042,1.218,-22.9595,-0.188049,0,2.3192,1.87444
406.083,1.219,-22.7621,-0.188049,0,2.3192,1.85433
406.125,1.222,-22.7412,-0.188049,0,2.28352,1.88449
406.167,1.221,-23.3172,-0.159851,0,1.9624,1.87444
406.208,1.221,-23.6278,-0.188049,0,2.3192,1.85332
406.25,1.22,-23.3172,-0.188049,0,2.3192,1.87444
406.292,1.219,-23.3474,-0.159851,0,2.3192,1.86438
406.333,1.22,-23.7367,-0.159851,0,1.92672,1.85332
406.375,1.216,-23.5282,-0.188049,0,1.17744,1.84125
406.417,1.218,-21.0611,-0.188049,0,2.3192,1.87544
406.458,1.225,-16.5428,-0.188049,0,1.92672,1.89656
406.5,1.194,-14.604,-0.188049,0,2.3192,1.89556
406.542,1.191,-13.0938,-0.192719,0,1.53424,1.86438
406.583,1.154,-12.7464,-0.188049,0,2.3192,1.89656
406.625,1.21,-12.3735,-0.188049,0,1.92672,1.87444
406.667,1.208,-11.6431,-0.188049,0,2.3192,1.87444
406.708,1.228,-12.0312,-0.188049,0,1.92672,1.90662
406.75,1.218,-11.6038,-0.159851,0.004125,2.3192,1.87544
406.792,1.233,-10.656,-0.188049,0.022125,2.3192,1.89656
406.833,1.232,-8.66916,-0.188049,0.066,2.3192,1.90762
406.875,1.221,-7.05701,-0.188049,0.12825,2.3192,1.89656
406.917,1.227,-6.6506,-0.188049,0.18375,2.3192,1.89656
406.958,1.23,-6.59915,-0.188049,0.277875,1.92672,1.8855
407,1.229,-6.26135,-0.192719,0.45525,2.3192,1.89656
407.042,1.226,-6.05048,-0.188049,0.56775,1.92672,1.89757
407.083,1.221,-5.56711,-0.220825,0.469125,2.3192,1.92774
407.125,1.22,-5.70258,-0.188049,0.27225,2.3192,1.89656
407.167,1.22,-5.86395,-0.192719,0.13275,2.3192,1.92874
407.208,1.218,-6.41803,-0.188049,0.05475,2.3192,1.93075
407.25,1.221,-7.57745,-0.188049,0.012,2.3192,1.95086
407.292,1.222,-8.3905,-0.188049,0,2.3192,1.96193
407.333,1.22,-9.37024,-0.188049,0,2.3192,1.96193
407.375,1.22,-10.1737,-0.188049,0,2.28352,1.96193
407.417,1.22,-10.0671,-0.188049,0,1.9624,1.96193
407.458,1.22,-10.4897,-0.216156,0,2.3192,1.96193
407.5,1.217,-10.1098,-0.188049,0,2.3192,1.95086
407.542,1.217,-9.7872,-0.216156,0,2.3192,1.96193
407.583,1.216,-10.0885,-0.188049,0,2.3192,1.96193
407.625,1.217,-10.5731,-0.188049,0,2.3192,1.96193
407.667,1.216,-11.4062,-0.188049,0,2.3192,1.96193
407.708,1.216,-12.9118,-0.188049,0,2.3192,1.96193
407.75,1.216,-15.274,-0.188049,0,2.3192,1.96193
407.792,1.215,-17.7688,-0.188049,0,2.3192,1.97299
407.833,1.215,-19.8054,-0.188049,0,2.3192,1.98405
407.875,1.215,-21.3358,-0.188049,0,2.3192,1.99511
407.917,1.215,-22.4458,-0.188049,0,2.3192,2.01623
407.958,1.215,-23.1546,-0.188049,0,2.3192,2.01522
408,1.216,-24.1365,-0.220825,0,2.3192,1.99511
408.042,1.215,-24.3376,-0.188049,0,2.3192,2.01623
408.083,1.214,-24.6303,-0.216156,0,2.3192,2.02729
408.125,1.214,-25.5943,-0.188049,0,1.92672,2.02729
408.167,1.212,-26.0391,-0.188049,0,1.9624,2.01623
408.208,1.212,-26.4976,-0.188049,0,2.676,2.02729
408.25,1.212,-26.9438,-0.188049,0,2.71168,2.01623
408.292,1.21,-27.5129,-0.188049,0,2.3192,2.02729
408.333,1.209,-27.9943,-0.188049,0,2.3192,2.01623
408.375,1.209,-28.3801,-0.188049,0,2.3192,2.00517
408.417,1.209,-27.6775,-0.188049,0,1.92672,2.00517
408.458,1.207,-25.7789,-0.188049,0,3.06848,2.02729
408.5,1.206,-21.494,-0.188049,0,1.9624,2.02729
408.542,1.211,-17.2885,-0.188049,0,2.71168,2.02729
408.583,1.217,-15.0966,-0.188049,0,2.3192,2.02729
408.625,1.22,-13.3276,-0.188049,0,2.28352,2.02729
408.667,1.222,-13.2739,-0.188049,0,1.56992,2.02729
408.708,1.222,-13.5408,-0.188049,0,2.3192,2.03835
408.75,1.218,-14.3524,-0.188049,0,2.3192,2.07053
408.792,1.212,-14.6538,-0.188049,0,2.71168,2.06148
408.833,1.217,-14.1316,-0.188049,0,1.92672,2.09265
408.875,1.215,-11.877,-0.216156,0,2.71168,2.09165
408.917,1.218,-11.126,-0.188049,0,1.92672,2.07154
408.958,1.221,-10.8413,-0.188049,0,2.3192,2.09265
409,1.22,-10.6767,-0.188049,0,2.71168,2.08159
409.042,1.22,-10.4269,-0.220825,0,2.71168,2.08159
409.083,1.216,-10.4688,-0.188049,0,2.71168,2.09265
409.125,1.215,-10.5731,-0.220825,0,2.71168,2.09265
409.167,1.216,-10.4478,-0.188049,0,2.35488,2.09265
409.208,1.219,-10.1312,-0.220825,0,2.676,2.09265
409.25,1.214,-9.91693,-0.188049,0,2.3192,2.09265
409.292,1.22,-9.80887,-0.220825,0,2.3192,2.09265
409.333,1.221,-9.61279,-0.188049,0,2.71168,2.10372
409.375,,-9.50293,-0.188049,0,2.3192,2.09265
409.417,1.218,-9.16943,-0.192719,0,2.3192,2.12684
409.458,1.221,-8.55353,-0.216156,0,2.74736,2.14696
409.5,1.219,-7.82028,-0.220825,0,3.06848,2.12383
409.542,1.22,-7.30664,-0.188049,0,2.3192,2.1369
409.583,1.219,-6.90564,-0.188049,0,2.3192,2.15802
409.625,1.21,-7.05701,-0.188049,0,2.3192,2.14696
409.667,1.202,-7.3562,-0.216156,0,2.3192,2.13589
409.708,1.18,-7.62628,-0.216156,0,2.28352,2.13589
409.75,,-7.89252,-0.216156,0,1.56992,2.15802
409.792,1.195,-8.22595,-0.216156,0,2.3192,2.15802
409.833,1.206,-8.29663,-0.216156,0,2.71168,2.15802
409.875,,-8.24954,-0.216156,0,1.92672,2.13589
409.917,1.222,-8.66916,-0.216156,0,2.3192,2.15802
409.958,,-8.80695,-0.216156,0,2.35488,2.15802
410,,-8.85266,-0.216156,0,2.676,2.15802
410.042,,-8.73816,-0.216156,0,2.71168,2.15701
410.083,,-8.62299,-0.216156,0,2.3192,2.14796
410.125,,-8.69217,-0.216156,0,2.3192,2.15802
410.167,,-8.78403,-0.216156,0,2.3192,2.14696
410.208,1.221,-8.76111,-0.216156,0,2.3192,2.14696
410.25,1.203,-8.85266,-0.216156,0,2.3192,2.15802
410.292,1.203,-9.21423,-0.216156,0,2.71168,2.15802
410.333,1.208,-9.74374,-0.244202,0,2.3192,2.14696
410.375,1.207,-10.0029,-0.216156,0,1.92672,2.14696
410.417,1.207,-9.74374,-0.244202,0,2.3192,2.14696
410.458,1.198,-9.28128,-0.216156,0,2.71168,2.15902
410.5,1.197,-8.98904,-0.216156,0,2.71168,2.17813
410.542,1.2,-8.87546,-0.216156,0,2.3192,2.16908
410.583,1.2,-8.43723,-0.216156,0,2.3192,2.18014
410.625,1.203,-8.43723,-0.216156,0,2.3192,2.1902
410.667,1.193,-9.32581,-0.216156,0,2.3192,2.20226
410.708,,-9.7002,-0.216156,0,2.3192,2.20126
410.75,,-10.1949,-0.216156,0,2.3192,2.21232
410.792,1.202,-10.1098,-0.216156,0,2.3192,2.22338
410.833,1.211,-10.2373,-0.216156,0,1.92672,2.22338
410.875,,-10.4897,-0.216156,0,2.71168,2.22338
410.917,1.219,-10.5522,-0.216156,0,2.3192,2.22338
410.958,1.228,-10.6767,-0.244202,0,3.10416,2.22338
411,1.225,-10.656,-0.244202,0,2.3192,2.22338
411.042,1.225,-10.9842,-0.216156,0,2.28352,2.21232
411.083,1.224,-11.1663,-0.216156,0,1.99808,2.22338
411.125,1.223,-11.4062,-0.216156,0,2.676,2.22338
411.167,1.223,-11.3665,-0.216156,0,2.71168,2.22338
411.208,1.222,-11.6627,-0.216156,0,2.71168,2.22338
411.25,1.222,-11.8187,-0.244202,0,2.71168,2.22338
411.292,1.222,-11.7993,-0.244202,0,2.3192,2.21232
411.333,1.222,-12.0504,-0.216156,0,2.71168,2.22338
411.375,1.22,-11.7604,-0.244202,0,2.3192,2.22338
411.417,1.218,-10.8413,-0.216156,0,2.74736,2.22338
411.458,1.217,-9.95996,-0.216156,0,3.42528,2.21232
411.5,1.216,-9.19183,-0.216156,0,3.10416,2.22338
411.542,1.218,-8.98904,-0.216156,0,2.71168,2.21232
411.583,1.215,-9.05692,-0.244202,0,2.3192,2.21232
411.625,1.215,-9.4809,-0.216156,0,2.3192,2.22338
411.667,1.215,-10.364,-0.216156,0,2.74736,2.22238
411.708,1.215,-10.5522,-0.216156,0,3.49664,2.20226
411.75,1.218,-11.0653,-0.216156,0,3.42528,2.22338
411.792,1.217,-11.0451,-0.244202,0,3.10416,2.21232
411.833,1.217,-11.2667,-0.244202,0,2.71168,2.21232
411.875,1.214,-11.5251,-0.244202,0,3.10416,2.21232
411.917,1.209,-11.3665,-0.216156,0,2.71168,2.22338
411.958,1.213,-11.4658,-0.216156,0,2.3192,2.22338
412,1.213,-12.2221,-0.216156,0,2.3192,2.22338
412.042,1.213,-11.8963,-0.244202,0,3.10416,2.21232
412.083,1.212,-12.012,-0.216156,0,1.89104,2.21232
412.125,1.211,-12.2411,-0.216156,0,2.35488,2.22338
412.167,1.211,-12.2411,-0.216156,0,2.3192,2.22338
412.208,1.21,-12.1841,-0.216156,0,2.3192,2.22338
412.25,1.179,-12.5423,-0.216156,0,2.3192,2.22338
412.292,1.196,-12.7464,-0.216156,0,2.3192,2.22338
412.333,1.18,-12.7279,-0.216156,0,2.35488,2.22338
412.375,1.211,-12.7833,-0.216156,0,3.42528,2.21232
412.417,1.207,-12.7649,-0.244202,0,2.71168,2.21232
412.458,1.204,-12.5423,-0.216156,0,2.3192,2.22338
412.5,1.203,-12.8201,-0.244202,0,2.71168,2.22338
412.542,1.192,-12.9483,-0.216156,0,3.13984,2.20126
412.583,1.169,-12.9118,-0.216156,0,2.71168,2.22238
412.625,1.202,-13.0212,-0.216156,0,2.676,2.21333
412.667,1.205,-13.5232,-0.216156,0,2.3192,2.22338
412.708,1.206,-14.3187,-0.216156,0,2.71168,2.21232
412.75,1.209,-14.852,-0.248901,0,3.10416,2.20025
412.792,1.208,-15.338,-0.216156,0.033,2.3192,2.20126
412.833,1.207,-15.6234,-0.248901,0.15975,2.3192,2.18014
412.875,1.207,-15.5761,-0.216156,0.35625,2.3192,2.18115
412.917,1.204,-16.1349,-0.216156,0.51675,2.74736,2.21131
412.958,1.207,-16.2416,-0.220825,0.568125,3.42528,2.18115
413,1.205,-16.2719,-0.248901,0.505125,2.71168,2.17914
413.042,1.204,-16.6322,-0.216156,0.391875,2.71168,2.1912
413.083,1.203,-17.2168,-0.220825,0.301125,2.3192,2.18014
413.125,1.205,-16.453,-0.220825,0.25875,2.676,2.15701
413.167,1.205,-17.3172,-0.220825,0.285375,1.9624,2.14796
413.208,1.205,-17.8522,-0.220825,0.448875,2.3192,2.15802
413.25,1.205,-17.9903,-0.248901,0.838875,2.71168,2.15802
413.292,1.202,-18.141,-0.248901,1.38563,2.3192,2.15802
413.333,1.201,-18.5988,-0.220825,1.77375,3.13984,2.15802
413.375,1.201,-18.5456,-0.220825,1.77188,3.42528,2.15802
413.417,1.199,-18.2769,-0.220825,1.51575,2.71168,2.15802
413.458,1.196,-17.949,-0.220825,1.26338,2.35488,2.15802
413.5,1.201,-17.0144,-0.220825,1.0725,2.676,2.15802
413.542,1.201,-16.9415,-0.220825,0.865125,2.3192,2.14696
413.583,1.2,-16.1654,-0.216156,0.66525,2.71168,2.15802
413.625,1.2,-15.966,-0.220825,0.52575,2.71168,2.15802
413.667,1.199,-16.453,-0.220825,0.390375,2.71168,2.14696
413.708,1.197,-17.1159,-0.220825,0.248625,2.28352,2.14696
413.75,1.195,-18.059,-0.220825,0.155625,1.9624,2.13589
413.792,1.197,-18.9149,-0.216156,0.13425,2.3192,2.13589
413.833,1.196,-19.4166,-0.216156,0.236625,3.10416,2.13589
413.875,1.197,-19.681,-0.216156,0.536625,2.35488,2.14696
413.917,1.196,-19.8797,-0.216156,0.955125,2.676,2.14696
413.958,1.195,-19.8178,-0.216156,1.22288,3.10416,2.12483
414,1.199,-19.8178,-0.216156,1.12087,2.71168,2.10271
414.042,1.192,-20.1128,-0.216156,0.762375,2.71168,2.08159
414.083,1.195,-20.2825,-0.220825,0.44625,2.3192,2.05846
414.125,1.2,-20.2825,-0.216156,0.247125,2.3192,2.05947
414.167,1.206,-20.5341,-0.216156,0.121125,2.35488,2.03835
414.208,1.199,-20.5222,-0.220825,0.15075,2.676,2.07154
414.25,1.197,-20.629,-0.220825,0.40575,1.92672,2.05947
414.292,1.2,-20.688,-0.220825,0.808125,2.3192,2.06952
414.333,1.2,-20.5816,-0.220825,1.24013,2.35488,2.04941
414.375,1.201,-20.4386,-0.220825,1.60875,3.10416,2.02729
414.417,1.2,-20.015,-0.216156,1.785,2.28352,2.06148
414.458,1.2,-19.442,-0.220825,1.782,2.35488,2.08059
414.5,1.199,-18.7707,-0.220825,1.78538,1.89104,2.06047
414.542,1.2,-18.1273,-0.220825,1.91287,2.3192,2.04941
414.583,1.2,-17.6989,-0.220825,2.10788,1.92672,2.03735
414.625,1.199,-17.3457,-0.220825,2.10112,1.92672,2.0283
414.667,1.201,-17.4454,-0.220825,1.76737,1.56992,2.0283
414.708,1.199,-17.7827,-0.220825,1.3995,3.10416,2.03735
414.75,1.199,-18.1819,-0.220825,1.23188,2.64032,2.01623
414.792,1.201,-18.4921,-0.220825,1.22588,1.53424,2.02729
414.833,1.203,-18.2362,-0.220825,1.34962,1.56992,2.01723
414.875,1.201,-18.1819,-0.220825,1.53113,2.3192,2.03735
414.917,1.202,-18.0315,-0.220825,1.58287,2.3192,2.02729
414.958,1.202,-17.7548,-0.220825,1.46737,2.3192,2.04941
415,1.201,-18.0864,-0.220825,1.27875,2.71168,2.03835
415.042,1.201,-19.1611,-0.216156,0.978,2.3192,2.02628
415.083,1.201,-18.5589,-0.220825,0.59025,2.28352,2.05042
415.125,1.2,-18.4386,-0.220825,0.30675,1.9624,2.04841
415.167,1.201,-18.3983,-0.220825,0.165,2.3192,2.05142
415.208,1.2,-18.6651,-0.220825,0.0825,2.3192,2.06952
415.25,1.2,-18.9018,-0.216156,0.0465,2.71168,2.05042
415.292,1.2,-19.3913,-0.216156,0.057375,1.92672,2.07053
415.333,1.2,-19.1483,-0.220825,0.1065,2.676,2.09165
415.375,1.199,-19.3404,-0.220825,0.193875,2.35488,2.06148
415.417,1.199,-18.7048,-0.220825,0.280125,1.53424,2.07053
415.458,1.197,-18.0315,-0.220825,0.291,2.3192,2.08159
415.5,1.198,-17.4879,-0.220825,0.211875,1.53424,2.06952
415.542,1.196,-17.1448,-0.220825,0.1065,1.53424,2.07154
415.583,1.198,-16.7063,-0.220825,0.0345,2.71168,2.06952
415.625,1.198,-16.5727,-0.220825,0.0075,3.13984,2.07154
415.667,1.198,-16.8537,-0.220825,0.009,3.06848,2.08159
415.708,1.199,-17.2312,-0.216156,0.022875,3.06848,2.07053
415.75,1.198,-17.866,-0.220825,0.04425,1.56992,2.03735
415.792,1.197,-18.2362,-0.220825,0.106875,2.3192,2.07154
415.833,1.2,-18.141,-0.220825,0.249,1.92672,2.07053
415.875,1.196,-18.5456,-0.220825,0.4005,2.28352,2.09265
415.917,1.199,-18.5722,-0.220825,0.4575,1.9624,2.09165
415.958,1.195,-18.5456,-0.220825,0.423,2.3192,2.0826
416,1.198,-18.4788,-0.216156,0.337875,2.3192,2.09265
416.042,1.197,-19.1611,-0.248901,0.23775,2.28352,2.11578
416.083,1.195,-21.3471,-0.216156,0.174375,1.9624,2.13489
416.125,1.197,-21.1072,-0.216156,0.145875,2.3192,2.11578
416.167,1.197,-20.4506,-0.216156,0.10275,2.3192,2.13589
416.208,1.195,-19.8054,-0.220825,0.049125,2.71168,2.14696
416.25,1.194,-20.1614,-0.220825,0.024,2.3192,2.13589
416.292,1.195,-21.0495,-0.220825,0.042375,2.3192,2.14696
416.333,1.197,-21.971,-0.220825,0.119625,2.3192,2.15802
416.375,1.194,-22.2101,-0.248901,0.24,2.71168,2.14595
416.417,1.193,-21.7618,-0.220825,0.31875,2.3192,2.12684
416.458,1.193,-20.4267,-0.220825,0.289125,1.92672,2.12584
416.5,1.191,-19.9905,-0.248901,0.197625,1.92672,2.15802
416.542,1.191,-19.4547,-0.220825,0.144375,3.10416,2.15802
416.583,1.192,-19.681,-0.220825,0.1425,2.3192,2.14696
416.625,1.192,-19.2381,-0.220825,0.148875,2.3192,2.14696
416.667,1.192,-19.251,-0.220825,0.201,2.74736,2.15802
416.708,1.192,-19.5807,-0.220825,0.369,2.676,2.14696
416.75,1.189,-19.8302,-0.220825,0.612,3.10416,2.14696
416.792,1.189,-20.0761,-0.220825,0.791625,3.13984,2.13589
416.833,1.163,-20.0761,-0.248901,0.84525,3.42528,2.16908
416.875,1.197,-20.4386,-0.248901,0.956625,2.35488,2.15802
416.917,1.197,-21.2447,-0.248901,1.38038,3.78208,2.19221
416.958,1.194,-20.9918,-0.220825,2.028,2.74736,2.21232
417,1.197,-20.8988,-0.220825,2.52562,2.71168,2.21232
417.042,1.196,-20.9802,-0.220825,2.67225,2.71168,2.22338
417.083,1.194,-21.0495,-0.248901,2.5605,2.71168,2.21232
417.125,1.194,-20.7351,-0.220825,2.29612,3.13984,2.22338
417.167,1.184,-20.9454,-0.220825,1.85663,2.676,2.22338
417.208,1.194,-21.0611,-0.220825,1.30875,2.71168,2.22338
417.25,1.194,-21.9601,-0.248901,0.852,2.3192,2.22338
417.292,1.194,-21.8502,-0.220825,0.517125,2.35488,2.22338
417.333,1.195,-21.8392,-0.220825,0.22875,3.42528,2.21232
417.375,1.193,-22.0583,-0.220825,0.04725,2.71168,2.20126
